n	expression
4873	((((0x12-(0x3*0x4))+(0x56*0x7))*0x8)+0x9)
4874	((0x1234+((0x5+0x6)*0x7))+0x89)
4875	(((0x1234+0x56)+0x78)+0x9)
4876	(((0x1234+0x56)-0x7)+0x89)
4877	(((((0x12*0x3)+0x4)*0x56)-0x78)+0x9)
4878	(((0x12+(0x3*(0x45+0x67)))+0x8)*0x9)
4879	(((((0x1*0x234)+0x5)+(0x6*0x7))*0x8)-0x9)
4880	((((0x1*0x2)+(0x345*0x6))-0x7)-0x89)
4881	((0x1234+0x56)+((0x7+0x8)*0x9))
4882	(((0x1-((0x2-0x345)*0x6))-0x78)-0x9)
4883	(((((0x1*0x2)-0x34)*(0x5-0x67))-0x8)-0x9)
4884	((0x1*0x234)+((0x5*0x6)*(0x7+0x89)))
4885	((((0x1*0x2)+0x34)*(0x56+0x7))-0x89)
4886	(((((0x1-0x2)+0x345)*0x6)+0x7)-0x89)
4887	(((((0x1-0x2)+0x345)*0x6)-0x78)-0x9)
4888	((0x12-((0x3-0x4)*0x56))*((0x7*0x8)-0x9))
4889	((((0x1+0x23)-((0x4-0x56)*0x7))*0x8)+0x9)
4890	(((0x1234+0x56)+0x7)+0x89)
4891	((((0x1-0x2)+(0x345*0x6))+0x7)-0x89)
4892	((((0x1-0x2)+(0x345*0x6))-0x78)-0x9)
4893	((0x12+0x3)*(((0x4*0x56)-0x78)+0x9))
4894	((((0x1*0x2)+(0x345*0x6))+0x7)-0x89)
4895	(((0x1234-0x5)+0x67)+0x89)
4896	(((0x12+(0x345*0x6))-0x7)-0x89)
4897	(0x1-((0x2*(0x3+0x45))*(0x67-0x89)))
4898	((0x1*0x2)-((0x34-0x56)*(0x7+0x89)))
4899	(((0x12*((0x34*0x5)+0x6))+0x78)-0x9)
4900	(((0x1*0x2)+0x3)*((0x456+0x7)-0x89))
4901	((0x1234+(0x5*((0x6*0x7)+0x8)))-0x9)
4902	(((((0x1*0x23)+0x4)+0x5)-0x6)*(0x78+0x9))
4903	(0x1+((((0x23+0x4)+0x5)-0x6)*(0x78+0x9)))
4904	(((((0x1*0x2)+0x345)*0x6)+0x7)-0x89)
4905	(((0x1234+0x5)+0x67)+0x89)
4906	(((0x1+((0x2+0x345)*0x6))-0x78)-0x9)
4907	((((0x12-0x345)*0x6)+0x7)*(0x8-0x9))
4908	(((0x1+0x2)*((0x3-(0x4*0x5))+0x678))-0x9)
4909	(((((0x12*0x3)+0x4)*0x56)-0x7)-(0x8*0x9))
4910	(((0x12+(0x345*0x6))+0x7)-0x89)
4911	(((0x12+(0x345*0x6))-0x78)-0x9)
4912	(((0x1+(0x2*0x34))+((0x56*0x7)*0x8))-0x9)
4913	((((0x1*0x2)+(0x345*0x6))-0x78)+0x9)
4914	(0x12-((0x34-0x56)*(0x7+0x89)))
4915	(0x1-((0x2*0x3)*(0x456-0x789)))
4916	(((0x1-0x2)-0x345)+((0x6*0x7)*0x89))
4917	(((0x1-0x2)*0x345)+((0x6*0x7)*0x89))
4918	((((0x123+(0x45*0x6))*0x7)-0x8)-0x9)
4919	(((0x1*0x2)-0x345)+((0x6*0x7)*0x89))
4920	((((0x12*0x34)*0x5)+0x67)+0x89)
4921	((((0x12-0x345)*0x6)-0x7)*(0x8-0x9))
4922	((0x1*0x2)*(((0x34*(0x5+(0x6*0x7)))+0x8)+0x9))
4923	(((((0x1*0x2)+0x345)*0x6)-0x78)+0x9)
4924	(((0x1+((0x2+0x345)*0x6))-0x78)+0x9)
4925	(((0x12+0x3)+0x4)*((0x56+0x78)-0x9))
4926	((0x12+(0x34*(0x56+0x7)))+(0x8*0x9))
4927	((0x1-0x234)+(((0x56*0x7)+0x8)*0x9))
4928	(((0x1-0x2)+(((0x34-0x5)-0x6)*0x78))+0x9)
4929	(((0x12+(0x345*0x6))-0x78)+0x9)
4930	(0x1234+((0x56-(0x7*0x8))*0x9))
4931	((0x12+((0x34-0x5)*0x67))+(0x8*0x9))
4932	(((((0x1+0x23)*0x4)-0x5)-0x67)*0x89)
4933	(((0x1-0x23)*0x4)+(((0x5*0x6)+0x7)*0x89))
4934	((((0x123+(0x45*0x6))*0x7)+0x8)-0x9)
4935	((0x12-0x345)+((0x6*0x7)*0x89))
4936	((((0x123+(0x45*0x6))*0x7)-0x8)+0x9)
4937	((0x1234-0x5)+(0x6*((0x7*0x8)-0x9)))
4938	((0x1+0x2)-((0x34-0x5)*((0x6-0x78)+0x9)))
4939	((((0x1+0x2)-0x34)*(0x5-0x67))+0x89)
4940	(((0x12+0x34)*0x56)-(0x78*0x9))
4941	((((0x1*0x2)+0x3)*(0x456-0x78))-0x9)
4942	((0x1+((0x2+0x3)*(0x456-0x78)))-0x9)
4943	(((((0x1*0x2)*0x34)+(0x5*0x67))*0x8)-0x9)
4944	((((0x12+0x3)-0x45)*0x67)*(0x8-0x9))
4945	((((((0x1*0x23)+0x45)*0x6)-0x7)*0x8)+0x9)
4946	((((0x12*(0x34-0x5))*0x6)+0x7)-0x89)
4947	((((0x12*(0x34-0x5))*0x6)-0x78)-0x9)
4948	(0x1234+((((0x5+0x6)-0x7)*0x8)*0x9))
4949	(0x123-((0x45-0x67)*0x89))
4950	((0x1-0x23)+(0x4*(0x567-0x89)))
4951	(((((0x1-0x2)+0x345)*0x6)+0x7)-(0x8*0x9))
4952	((((0x123+(0x45*0x6))*0x7)+0x8)+0x9)
4953	(0x12-((0x34-0x5)*((0x6-0x78)+0x9)))
4954	((0x1+(((0x2*0x3)*0x4)*(0x56+0x78)))+0x9)
4955	(0x123+(0x4*(0x56+(0x78*0x9))))
4956	(((0x123*0x4)*0x5)-(0x6*(0x7+0x89)))
4957	(((0x1-0x23)-0x4)+((0x5*(0x67+0x8))*0x9))
4958	(((0x1-0x2)-(0x34*(0x5-0x67)))-0x89)
4959	((((0x1*0x2)+0x3)*(0x456-0x78))+0x9)
4960	((0x1+((0x2+0x3)*(0x456-0x78)))+0x9)
4961	(((0x1*0x2)-(0x34*(0x5-0x67)))-0x89)
4962	(((0x1+0x2)-(0x34*(0x5-0x67)))-0x89)
4963	((((0x1+0x2)*0x34)+((0x56*0x7)*0x8))-0x9)
4964	((((((0x12*0x3)+0x4)*0x56)-0x7)-0x8)-0x9)
4965	((((0x12*(0x34-0x5))*0x6)-0x78)+0x9)
4966	(0x1234-((0x56-0x78)*0x9))
4967	((((0x1+(0x2*(0x34+0x5)))*0x6)*0x7)+0x89)
4968	((0x1*0x2)*((0x345+0x678)-0x9))
4969	(0x1+(0x2*((0x345+0x678)-0x9)))
4970	((((0x1*0x2)-0x3)-0x4)*(0x56-(0x78*0x9)))
4971	((((0x12*0x3)*(0x4+0x56))+0x78)-0x9)
4972	(((0x1-0x2)+(0x34*(0x56+0x7)))+0x89)
4973	(((0x1-0x2)+(0x3*((0x4-0x5)+0x678)))+0x9)
4974	(((0x1+0x2)*(0x345+(0x67*0x8)))-0x9)
4975	(((0x1*0x2)+(0x34*(0x56+0x7)))+0x89)
4976	(((0x1+0x2)+(0x34*(0x56+0x7)))+0x89)
4977	(((0x1*0x2)*(0x345+0x678))-0x9)
4978	((0x1+(0x2*(0x345+0x678)))-0x9)
4979	(((0x12+0x34)*((0x56-0x7)-0x8))+0x9)
4980	(((0x1*0x2)+((0x34-0x5)*0x67))+0x89)
4981	(((0x1+0x2)+((0x34-0x5)*0x67))+0x89)
4982	(((0x1234-0x5)+((0x6*0x7)*0x8))-0x9)
4983	(((0x1*0x2)-0x3)+(0x4*(0x567-0x89)))
4984	((((0x1+0x2)-0x3)+0x4)*(0x567-0x89))
4985	(0x1-(((0x2-0x3)*0x4)*(0x567-0x89)))
4986	((((0x12+0x345)*0x6)-0x7)-0x89)
4987	((((0x123*0x4)*0x5)-(0x67*0x8))-0x9)
4988	(((0x1*0x2)+(0x3*((0x4+0x5)+0x678)))-0x9)
4989	((((0x12*0x3)*(0x4+0x56))+0x78)+0x9)
4990	((((0x12*0x3)*(0x4+0x56))-0x7)+0x89)
4991	((0x12+(0x34*(0x56+0x7)))+0x89)
4992	(((0x1+0x2)*(0x345+(0x67*0x8)))+0x9)
4993	(((0x1+0x2)*0x3)+(0x4*(0x567-0x89)))
4994	((0x12+(0x34*0x56))+((0x7*0x8)*0x9))
4995	(((0x1*0x2)*(0x345+0x678))+0x9)
4996	((0x1+(0x2*(0x345+0x678)))+0x9)
4997	(((0x12-(0x345*0x6))+0x7)*(0x8-0x9))
4998	((0x12-(0x3*((0x4-0x5)-0x678)))+0x9)
4999	((0x12-0x3)+(0x4*(0x567-0x89)))
5000	((((0x12+0x345)*0x6)+0x7)-0x89)
5001	((((0x12+0x345)*0x6)-0x78)-0x9)
5002	((0x1*0x2)*((0x34*(0x5+0x6))+0x789))
5003	(0x1+(0x2*((0x34*(0x5+0x6))+0x789)))
5004	((0x1*0x2)*((0x345+0x678)+0x9))
5005	((0x12+0x3)+(0x4*(0x567-0x89)))
5006	((((((0x1-0x2)+0x345)*0x6)+0x7)-0x8)-0x9)
5007	((0x1234+((0x5*0x6)*0x7))+0x89)
5008	((((((0x1-0x2)+0x345)*0x6)-0x7)+0x8)-0x9)
5009	(((0x12*0x3)*(0x45+0x6))+(0x7*0x89))
5010	(((0x1234+0x5)+((0x6*0x7)*0x8))+0x9)
5011	(((0x12+0x345)*0x6)-(0x7*(0x8+0x9)))
5012	((((((0x12*0x3)+0x4)*0x56)+0x7)+0x8)+0x9)
5013	(((((0x1+0x2)+0x34)-0x5)*0x67)-0x89)
5014	(((((0x1*0x2)+(0x345*0x6))+0x7)-0x8)-0x9)
5015	((((0x123+(0x4*0x56))-0x7)*0x8)-0x9)
5016	(((((0x12-0x3)*0x4)*0x56)-0x7)-0x89)
5017	(((((0x1*0x2)-0x345)*0x6)-0x7)*(0x8-0x9))
5018	(((((0x1*0x2)+(0x345*0x6))-0x7)-0x8)+0x9)
5019	((((0x12+0x345)*0x6)-0x78)+0x9)
5020	((0x1+0x23)+(0x4*(0x567-0x89)))
5021	(((((0x1*0x2)+0x34)*(0x56+0x7))+0x8)-0x9)
5022	(((0x123-0x45)+((0x6*0x7)*0x8))*0x9)
5023	(((((0x1*0x2)+0x34)*(0x56+0x7))-0x8)+0x9)
5024	((((((0x1*0x2)+0x345)*0x6)+0x7)-0x8)-0x9)
5025	((((0x123*0x4)-0x5)*0x6)-0x789)
5026	((((((0x1*0x2)+0x345)*0x6)-0x7)+0x8)-0x9)
5027	((0x1-0x234)+(0x56*((0x7*0x8)+0x9)))
5028	((((((0x1*0x2)+0x345)*0x6)-0x7)-0x8)+0x9)
5029	(((((0x12*0x3)+0x45)*0x6)*0x7)-0x89)
5030	(((((0x12-0x3)*0x4)*0x56)+0x7)-0x89)
5031	(((((0x12-0x3)*0x4)*0x56)-0x78)-0x9)
5032	((((0x12+(0x345*0x6))-0x7)+0x8)-0x9)
5033	((((0x123+(0x4*0x56))-0x7)*0x8)+0x9)
5034	((((0x12+(0x345*0x6))-0x7)-0x8)+0x9)
5035	((0x12-0x34)+(((0x5*0x6)+0x7)*0x89))
5036	(((0x1-0x2)+(0x3*((0x4*0x5)+0x678)))+0x9)
5037	((((0x1*0x2)-0x34)*(0x5-0x67))+0x89)
5038	((0x1234+(0x5*0x67))-0x89)
5039	((((((0x1*0x23)+0x45)*0x6)+0x7)*0x8)-0x9)
5040	(((((0x1+0x23)-0x45)+0x67)*0x8)*0x9)
5041	((((0x1*0x2)+0x345)*0x6)-(0x7*(0x8-0x9)))
5042	((0x12-(0x34*(0x5-0x67)))-(0x8*0x9))
5043	((((0x1*0x2)+0x345)*0x6)-((0x7-0x8)*0x9))
5044	((((((0x1*0x2)+0x345)*0x6)-0x7)+0x8)+0x9)
5045	((0x1234+((0x5+(0x6*0x7))*0x8))+0x9)
5046	((((0x12+(0x345*0x6))+0x7)+0x8)-0x9)
5047	(((0x12*0x34)+((0x5*0x67)*0x8))-0x9)
5048	((((0x12+(0x345*0x6))+0x7)-0x8)+0x9)
5049	(((((0x1*0x2)*0x34)*0x5)*0x6)+0x789)
5050	((((0x12+(0x345*0x6))-0x7)+0x8)+0x9)
5051	((((0x12+0x345)*0x6)-0x7)-(0x8*0x9))
5052	((0x123-0x4)-(0x5*(0x6-(0x7*0x89))))
5053	(((((0x12*0x3)+0x4)*0x56)+(0x7*0x8))+0x9)
5054	((((0x12-0x3)*((0x4*0x56)-0x7))+0x8)-0x9)
5055	(((0x1+((0x2*0x34)*0x5))*0x6)+0x789)
5056	((((0x12-0x3)*((0x4*0x56)-0x7))-0x8)+0x9)
5057	((((0x1-0x2)-0x34)*(0x5-0x67))-0x89)
5058	((((((0x1*0x2)+0x345)*0x6)+0x7)+0x8)+0x9)
5059	((((0x1+((0x2+0x345)*0x6))+0x7)+0x8)+0x9)
5060	((0x123+0x4)-(0x5*(0x6-(0x7*0x89))))
5061	(((0x12+0x34)*0x56)-(0x7*0x89))
5062	((0x1*0x2)*(((0x3+0x4)*0x56)+0x789))
5063	(0x1+(0x2*(((0x3+0x4)*0x56)+0x789)))
5064	((((0x12+(0x345*0x6))+0x7)+0x8)+0x9)
5065	((((0x12+0x345)*0x6)+0x7)-(0x8*0x9))
5066	((0x123-((0x4-(0x56*0x7))*0x8))-0x9)
5067	((0x123-((0x45-0x67)*0x8))*0x9)
5068	((0x1-0x2)+(((0x3-0x45)+0x67)*0x89))
5069	((((((0x1*0x23)-0x4)+0x5)-0x6)+0x7)*0x89)
5070	((((0x1+0x23)-0x45)-0x6)*(0x7-0x89))
5071	((0x1*0x2)+(((0x3-0x45)+0x67)*0x89))
5072	(((0x123+(0x45*0x6))*0x7)+0x89)
5073	(0x12+(0x3*(((0x4*0x5)+0x678)+0x9)))
5074	((((0x1*0x2)+0x34)+0x5)*((0x67-0x8)-0x9))
5075	((0x1*0x23)*((((0x4+0x5)+0x6)-0x7)+0x89))
5076	(0x12*(((0x34+0x56)+0x7)+0x89))
5077	(((0x1-0x2)-0x34)-((0x5*(0x6-0x78))*0x9))
5078	((0x1234-0x56)+((0x7*0x8)*0x9))
5079	(((0x1*0x23)*(0x4+0x56))+0x789)
5080	((0x1+(0x23*(0x4+0x56)))+0x789)
5081	(((((0x1*0x2)+0x345)*0x6)+(0x7*0x8))-0x9)
5082	((0x1+0x2)*(((0x34-0x5)+0x678)-0x9))
5083	((0x1-0x2345)+(0x67*0x89))
5084	((0x123-((0x4-(0x56*0x7))*0x8))+0x9)
5085	((((0x123*0x4)+0x5)*0x6)-0x789)
5086	(((0x123-0x4)*(0x5+0x6))+0x789)
5087	(0x1+(0x2*((0x34*0x56)-0x789)))
5088	(0x123+((((0x45+0x6)*0x7)+0x8)*0x9))
5089	((((0x1*0x2)+(0x345*0x6))+(0x7*0x8))+0x9)
5090	(0x1234+(0x5*((0x67-0x8)-0x9)))
5091	(0x123+((0x4*0x5)*(0x67+0x89)))
5092	(0x1234+((((0x5-0x6)+0x7)*0x8)*0x9))
5093	(((0x1+0x2)+(0x34*(0x5-0x67)))*(0x8-0x9))
5094	(((0x12+0x345)-0x6)*((0x7+0x8)-0x9))
5095	(((((0x1-0x2)*0x34)*(0x5-0x67))+0x8)-0x9)
5096	((0x12-0x34)-((0x5*(0x6-0x78))*0x9))
5097	(0x123+(((0x45*0x6)+0x78)*0x9))
5098	(((((0x1+0x2)+0x34)*(0x56+0x7))-0x8)-0x9)
5099	(((((0x12*0x3)+0x4)*0x56)+0x78)-0x9)
5100	((((0x1-0x23)+0x4)*0x5)*(0x67-0x89))
5101	(((0x12*0x3)*((0x4+0x56)+0x7))-0x89)
5102	(((0x123+0x4)+((0x56*0x7)*0x8))-0x9)
5103	((0x1234+(0x5*0x67))-(0x8*0x9))
5104	((((0x1+0x2)+(0x345*0x6))+0x7)+(0x8*0x9))
5105	(((0x12+(0x345*0x6))+(0x7*0x8))+0x9)
5106	(((((0x12+0x345)*0x6)-0x7)-0x8)-0x9)
5107	((0x1-0x234)+((0x5*(0x6+0x78))*0x9))
5108	(((0x1*0x23)+0x4)+(((0x5*0x6)+0x7)*0x89))
5109	((((0x123*0x4)*0x5)-(0x6*0x78))+0x9)
5110	((0x12+0x34)*(((0x5*0x6)*0x7)-0x89))
5111	(0x1+((0x2+0x3)*((0x45-0x6)+(0x7*0x89))))
5112	(((0x123-0x4)+((0x56*0x7)*0x8))+0x9)
5113	(((0x12-(0x34*(0x5-0x67)))+0x8)-0x9)
5114	(0x12+((0x34*(0x5-0x67))*(0x8-0x9)))
5115	(((0x12-(0x34*(0x5-0x67)))-0x8)+0x9)
5116	(((((0x1+0x2)+0x34)*(0x56+0x7))-0x8)+0x9)
5117	(((((0x12*0x3)+0x4)*0x56)+0x78)+0x9)
5118	(((((0x12*0x3)+0x4)*0x56)-0x7)+0x89)
5119	(((0x12+(0x345*0x6))+0x7)+(0x8*0x9))
5120	(((((0x12+0x345)*0x6)+0x7)-0x8)-0x9)
5121	((((0x1*0x23)+(0x45*0x6))+0x78)*0x9)
5122	(((((0x12+0x345)*0x6)-0x7)+0x8)-0x9)
5123	(((0x12+0x345)*0x6)+(0x7*(0x8-0x9)))
5124	(((((0x12+0x345)*0x6)-0x7)-0x8)+0x9)
5125	((0x1234+(0x56*0x7))-0x89)
5126	((0x1234+(0x5*(0x67-0x8)))-0x9)
5127	(((((0x1-0x2)+0x345)*0x6)+0x78)-0x9)
5128	(((0x12-0x3)*((0x4*0x56)+0x7))-0x89)
5129	((0x1234-0x5)+(0x6*(0x7+(0x8*0x9))))
5130	(((((0x12+0x34)+0x5)*0x6)+0x78)*0x9)
5131	(((0x12-(0x34*(0x5-0x67)))+0x8)+0x9)
5132	(((((0x12*0x3)+0x4)*0x56)+0x7)+0x89)
5133	((((((0x1+0x2)+0x34)-0x5)*0x67)-0x8)-0x9)
5134	((0x1234-(0x5*0x6))+((0x7*0x8)*0x9))
5135	(0x1234-(0x5*((0x6*0x7)-0x89)))
5136	(((((0x12+0x345)*0x6)+0x7)+0x8)-0x9)
5137	(((0x12+0x345)*0x6)-(0x7*(0x8-0x9)))
5138	(((((0x12+0x345)*0x6)+0x7)-0x8)+0x9)
5139	(((0x12+0x345)*0x6)-((0x7-0x8)*0x9))
5140	(((((0x12+0x345)*0x6)-0x7)+0x8)+0x9)
5141	((((0x12+0x3)+0x4)*(0x56+0x78))-0x9)
5142	((((0x1-0x2)+0x34)*((0x56+0x7)+0x8))-0x9)
5143	(((((0x1+0x234)+0x56)-0x7)*0x8)-0x9)
5144	((0x1234+(0x5*(0x67-0x8)))+0x9)
5145	(((((0x1*0x2)+0x345)*0x6)+0x78)-0x9)
5146	(((((0x1-0x2)+0x345)*0x6)-0x7)+0x89)
5147	((0x1-0x2)+(0x3*((0x45+0x678)-0x9)))
5148	(((0x1+0x2)*((0x34+0x5)+0x678))+0x9)
5149	((((((0x1+0x2)+0x34)-0x5)*0x67)+0x8)-0x9)
5150	((((0x1-0x2)+(0x345*0x6))+0x78)+0x9)
5151	(((0x12+(0x345*0x6))+0x78)-0x9)
5152	((((((0x12-0x3)*0x4)*0x56)-0x7)+0x8)-0x9)
5153	(((((0x1*0x234)+0x56)-0x7)*0x8)+0x9)
5154	(((((0x12+0x345)*0x6)+0x7)+0x8)+0x9)
5155	((((0x1+0x2)+(0x345*0x6))-0x7)+0x89)
5156	((0x1-((0x2+0x34)*(0x5-0x67)))-0x89)
5157	((0x1+0x2)*(((0x3+0x45)+0x678)-0x9))
5158	(((0x1234+(0x5*0x67))-0x8)-0x9)
5159	((((0x1*0x2)+0x34)*(0x56+0x7))+0x89)
5160	(((((0x1-0x2)+0x345)*0x6)+0x7)+0x89)
5161	(((((0x1+0x234)+0x56)-0x7)*0x8)+0x9)
5162	(((0x1+0x23)-0x4)-((0x5*(0x6-0x78))*0x9))
5163	(((((0x1*0x2)+0x345)*0x6)+0x78)+0x9)
5164	(((((0x1*0x2)+0x345)*0x6)-0x7)+0x89)
5165	((((0x1-0x2)+(0x345*0x6))+0x7)+0x89)
5166	(0x12*(((0x34-0x5)+0x67)+0x89))
5167	((((((0x1+0x2)+0x34)-0x5)*0x67)+0x8)+0x9)
5168	((((0x1*0x2)+(0x345*0x6))+0x7)+0x89)
5169	(((0x1+0x23)*(0x4+0x56))+0x789)
5170	(((0x12+(0x345*0x6))-0x7)+0x89)
5171	((0x1234+((0x5*(0x6+0x7))*0x8))-0x9)
5172	(((0x12+0x3)+((0x4*0x56)*(0x7+0x8)))-0x9)
5173	(((0x123+0x4)*((0x5+0x6)+0x7))-0x89)
5174	(((0x123+0x4)*(0x5+0x6))+0x789)
5175	((0x123*0x45)-(0x678*0x9))
5176	(((0x1234+(0x5*0x67))-0x8)+0x9)
5177	((((0x12+0x345)*0x6)+(0x7*0x8))-0x9)
5178	(((((0x1*0x2)+0x345)*0x6)+0x7)+0x89)
5179	(((0x1+((0x2+0x345)*0x6))+0x7)+0x89)
5180	(0x1234+(0x5*((0x67-0x8)+0x9)))
5181	(((0x1-0x2)+0x34)-((0x5*(0x6-0x78))*0x9))
5182	(((0x1+((0x23*0x4)*((0x5*0x6)+0x7)))-0x8)+0x9)
5183	((((0x123*0x4)-(0x5*0x67))*0x8)-0x9)
5184	(((0x12+(0x345*0x6))+0x7)+0x89)
5185	(0x1234-(0x5*((0x6-0x78)+0x9)))
5186	(((0x1*0x2)+(0x3*(0x45+0x678)))+0x9)
5187	((((0x12*(0x34-0x5))*0x6)+0x78)-0x9)
5188	(((0x12*0x3)+0x4)-((0x5*(0x6-0x78))*0x9))
5189	((0x1234+((0x5*(0x6+0x7))*0x8))+0x9)
5190	((0x1234+(0x56*0x7))-(0x8*0x9))
5191	(0x12+((0x3+0x4)*((0x56*0x7)+0x89)))
5192	(((0x1234+(0x5*0x67))+0x8)+0x9)
5193	((((0x12+0x34)+(0x5*0x67))-0x8)*0x9)
5194	((0x1234+(0x5*0x6))+((0x7*0x8)*0x9))
5195	((((0x12+0x345)*0x6)+(0x7*0x8))+0x9)
5196	(((0x1-0x234)+0x5)+((0x6*0x7)*0x89))
5197	(((0x12*(0x34+0x5))*0x6)-(0x7*0x89))
5198	((((0x1-0x2)+0x34)-0x5)*(((0x6+0x7)*0x8)+0x9))
5199	((((0x12+0x3)+((0x4+0x56)*0x7))*0x8)-0x9)
5200	((((0x1*0x23)-0x45)-0x6)*(0x7-0x89))
5201	((((0x123*0x4)-(0x5*0x67))*0x8)+0x9)
5202	((0x12+(0x3*(0x45+0x678)))+0x9)
5203	((((0x1+0x2)-0x34)*((0x5-0x67)-0x8))+0x9)
5204	((0x1*0x2)+(0x3*((0x45+0x678)+0x9)))
5205	((((0x12*(0x34-0x5))*0x6)+0x78)+0x9)
5206	((0x1234+(0x5*(0x67+0x8)))-0x9)
5207	(0x1-((0x234-(0x56*0x7))*0x89))
5208	(0x1234+(((0x5+0x6)-0x7)*0x89))
5209	((((0x12+0x345)*0x6)+0x7)+(0x8*0x9))
5210	((0x1-0x23)+(0x4*(0x567-(0x8*0x9))))
5211	(((0x123+(0x4*0x56))-(0x7*0x8))*0x9)
5212	(((0x1+0x2)+(0x34*((0x5+0x67)-0x8)))+0x9)
5213	((0x1234-0x5)+((0x6+(0x7*0x8))*0x9))
5214	(((0x12+0x3)*0x4)-((0x5*(0x6-0x78))*0x9))
5215	(((((0x1-0x2)+0x34)+(0x56*0x7))*0x8)-0x9)
5216	(((((0x12*0x3)-0x4)+0x5)*(0x67-0x8))-0x9)
5217	(((((0x12*0x3)+0x4)-0x5)-0x6)*(0x78-0x9))
5218	(0x1-(((0x23+0x4)-0x56)*(0x78-0x9)))
5219	((((((0x1+0x23)*0x4)*0x5)+0x6)*0x7)+0x89)
5220	(0x12+(0x3*((0x45+0x678)+0x9)))
5221	((0x1234-(0x5*(0x6-0x78)))-0x9)
5222	(((((0x1+0x2)+0x34)-0x5)*0x67)+(0x8*0x9))
5223	((0x1234+0x5)+((0x6+(0x7*0x8))*0x9))
5224	((0x1234+(0x5*(0x67+0x8)))+0x9)
5225	(0x1234+(0x5*(((0x6+0x7)*0x8)+0x9)))
5226	((0x12+((0x34-0x5)*(0x67+0x8)))-0x9)
5227	((0x12+(0x34*((0x5+0x67)-0x8)))+0x9)
5228	(((0x1*0x2)+((0x34-0x5)*(0x67+0x8)))+0x9)
5229	((0x12+0x3)*(((0x4+0x5)+0x67)+0x89))
5230	(0x1234+(0x5*((0x6*0x7)+(0x8*0x9))))
5231	(((((0x1*0x23)*0x4)+(0x5*0x67))*0x8)-0x9)
5232	(((0x1-0x2)-(0x34*(0x5-0x67)))+0x89)
5233	((((0x1-0x2)*0x34)*(0x5-0x67))+0x89)
5234	(((((0x12*0x3)-0x4)+0x5)*(0x67-0x8))+0x9)
5235	(((0x1*0x2)-(0x34*(0x5-0x67)))+0x89)
5236	(((0x1+0x2)-(0x34*(0x5-0x67)))+0x89)
5237	(0x1+(0x2*(0x345+((0x6+0x7)*0x89))))
5238	(((0x12-(0x34*0x5))+(0x67*0x8))*0x9)
5239	((0x1234-(0x5*(0x6-0x78)))+0x9)
5240	(((0x1-0x2)+((0x34+(0x56*0x7))*0x8))+0x9)
5241	((((0x12+0x345)*0x6)+0x78)-0x9)
5242	(((0x1-0x2)+(0x34*((0x56+0x7)+0x8)))-0x9)
5243	(((0x1*0x2)+((0x34+(0x56*0x7))*0x8))+0x9)
5244	((0x12+((0x34-0x5)*(0x67+0x8)))+0x9)
5245	(((0x1234+(0x56*0x7))-0x8)-0x9)
5246	((0x1+(0x234*(0x5+0x6)))-(0x7*0x89))
5247	((0x1234+(0x5*0x67))+(0x8*0x9))
5248	((0x1+(((0x234+0x56)+0x7)*0x8))-0x9)
5249	(((0x12+0x345)*0x6)+(0x7*(0x8+0x9)))
5250	((0x1234+0x56)+((0x7*0x8)*0x9))
5251	((0x12-(0x34*(0x5-0x67)))+0x89)
5252	((((0x1+0x2)+0x34)*(0x56+0x7))+0x89)
5253	((((0x12+0x34)*(0x5+0x6))*0x7)-0x89)
5254	(((((0x1+0x2)*((0x3*0x4)+0x5))*0x67)-0x8)+0x9)
5255	(((((0x1+0x234)+0x56)+0x7)*0x8)-0x9)
5256	(((0x1+0x234)*(0x5+0x6))-(0x7*0x89))
5257	((((0x12*0x3)+0x4)*(0x56+0x7))-0x89)
5258	(((0x1-0x2)+(0x3*0x456))+0x789)
5259	((((0x12+0x345)*0x6)+0x78)+0x9)
5260	((((0x12+0x345)*0x6)-0x7)+0x89)
5261	(((0x1*0x2)+(0x3*0x456))+0x789)
5262	(((0x1+0x2)+(0x3*0x456))+0x789)
5263	(((0x1234+(0x56*0x7))-0x8)+0x9)
5264	((0x1-((0x2-0x34)*(0x5+0x67)))-0x89)
5265	(((0x123+(0x45*0x6))-0x78)*0x9)
5266	((0x1+(((0x234+0x56)+0x7)*0x8))+0x9)
5267	((0x1234+(((0x5+0x6)*0x7)*0x8))-0x9)
5268	(((0x1+0x2)*(0x3+0x456))+0x789)
5269	((0x1-0x2)+(((0x3*0x45)+0x67)*(0x8+0x9)))
5270	((((0x123+(0x4*0x5))+0x6)-0x7)*(0x8+0x9))
5271	(((((0x12-0x3)*0x4)*0x56)+0x78)-0x9)
5272	((0x1+0x234)+(((0x5*0x67)+0x8)*0x9))
5273	(((((0x1+0x234)+0x56)+0x7)*0x8)+0x9)
5274	((((0x12+0x345)*0x6)+0x7)+0x89)
5275	(0x123+(0x4*(0x567-0x89)))
5276	(((0x1-((0x2+0x34)*(0x5-0x67)))-0x8)-0x9)
5277	((0x12+(0x3*0x456))+0x789)
5278	(((0x12*0x3)+0x4)*(((0x5+0x67)-0x8)-0x9))
5279	(((0x1234+(0x56*0x7))+0x8)+0x9)
5280	(0x1234-(0x5*((0x6+0x7)-0x89)))
5281	((0x1234+(0x5*(0x6+0x78)))-0x9)
